order_id,product_id,quantity,price_per_unit
1601,58,4,14.98
1601,68,2,80.25
1602,26,1,497.3
1602,25,1,447.12
1602,33,2,180.17
1602,58,3,14.98
1603,58,2,14.98
1604,26,3,497.3
1605,44,4,390.62
1606,31,3,16.8
1607,87,2,407.53
1607,71,3,197.87
1607,97,1,468.16
1607,21,2,212.42
1608,75,2,239.67
1608,56,2,419.12
1608,26,2,497.3
1608,56,3,419.12
1609,10,2,380.63
1609,66,1,487.82
1609,59,2,466.72
1610,94,4,50.13
1610,16,3,347.88
1610,6,4,306.01
1611,57,3,463.49
1611,10,1,380.63
1611,76,2,401.6
1612,65,1,146.44
1612,59,2,466.72
1612,69,2,182.28
1613,4,2,322.57
1613,63,1,44.92
1614,75,1,239.67
1614,17,3,154.61
1615,100,3,438.09
1615,88,1,142.46
1616,72,1,451.6
1616,53,1,413.68
1616,8,2,476.6
1617,62,2,93.57
1617,77,4,109.48
1617,36,4,128.31
1618,79,3,222.47
1618,12,1,14.69
1618,55,2,356.2
1618,70,2,254.04
1619,57,1,463.49
1619,89,2,186.1
1620,29,4,496.5
1620,37,2,498.67
1620,25,2,447.12
1620,54,4,352.48
1621,69,4,182.28
1621,2,2,261.74
1622,40,2,92.21
1622,20,4,147.43
1622,38,1,447.49
1623,14,4,26.22
1623,4,4,322.57
1624,44,1,390.62
1624,42,3,285.23
1624,26,3,497.3
1624,35,2,144.22
1625,98,1,353.68
1625,64,4,85.89
1625,30,1,161.75
1625,87,1,407.53
1626,26,3,497.3
1626,28,3,374.56
1627,68,2,80.25
1627,17,2,154.61
1627,72,2,451.6
1628,47,4,20.83
1628,19,1,373.42
1629,81,1,174.99
1630,59,4,466.72
1630,100,4,438.09
1630,46,4,487.36
1631,84,4,325.38
1632,32,4,444.87
1632,78,4,331.49
1632,77,2,109.48
1632,93,3,20.92
1633,78,2,331.49
1633,99,1,71.61
1633,93,3,20.92
1634,92,4,208.61
1634,39,2,85.34
1634,69,2,182.28
1635,62,2,93.57
1636,25,2,447.12
1637,24,3,132.93
1637,40,2,92.21
1637,16,3,347.88
1637,88,2,142.46
1638,72,1,451.6
1639,62,2,93.57
1639,57,1,463.49
1639,73,1,239.09
1640,55,2,356.2
1640,68,3,80.25
1640,50,4,74.62
1640,26,4,497.3
1641,20,1,147.43
1641,32,2,444.87
1642,2,3,261.74
1642,53,4,413.68
1643,11,4,473.81
1643,56,1,419.12
1643,17,3,154.61
1643,31,1,16.8
1644,76,3,401.6
1645,53,4,413.68
1645,29,3,496.5
1645,17,4,154.61
1646,81,1,174.99
1646,53,4,413.68
1646,91,1,259.51
1647,25,3,447.12
1648,2,3,261.74
1649,74,2,417.85
1649,23,4,81.32
1650,61,1,136.82
1650,61,4,136.82
1650,49,4,315.22
1650,96,2,218.69
1651,44,3,390.62
1651,89,1,186.1
1652,36,4,128.31
1652,27,2,77.62
1652,45,3,73.6
1653,88,4,142.46
1653,41,2,126.71
1653,20,3,147.43
1654,74,1,417.85
1655,54,4,352.48
1656,8,3,476.6
1656,70,3,254.04
1656,52,2,365.97
1657,35,1,144.22
1658,22,4,398.25
1659,32,2,444.87
1659,84,3,325.38
1659,70,3,254.04
1660,61,3,136.82
1660,61,4,136.82
1661,73,2,239.09
1661,88,1,142.46
1661,46,2,487.36
1662,98,2,353.68
1662,68,3,80.25
1663,50,2,74.62
1663,70,1,254.04
1664,18,3,328.39
1664,99,1,71.61
1664,45,4,73.6
1665,12,4,14.69
1665,87,4,407.53
1665,98,3,353.68
1665,50,3,74.62
1666,36,2,128.31
1666,6,4,306.01
1667,2,4,261.74
1667,60,3,233.16
1668,89,3,186.1
1668,67,4,21.34
1668,68,4,80.25
1669,25,1,447.12
1669,51,2,112.28
1669,87,3,407.53
1669,8,4,476.6
1670,10,4,380.63
1670,79,2,222.47
1671,55,2,356.2
1672,44,1,390.62
1672,95,1,196.95
1672,31,2,16.8
1672,94,4,50.13
1673,99,1,71.61
1674,69,4,182.28
1674,11,1,473.81
1675,92,4,208.61
1675,47,3,20.83
1676,78,4,331.49
1676,99,3,71.61
1677,22,3,398.25
1678,92,3,208.61
1678,43,4,286.76
1678,57,2,463.49
1678,43,4,286.76
1679,29,4,496.5
1679,2,1,261.74
1680,99,1,71.61
1680,28,4,374.56
1681,91,2,259.51
1681,85,1,464.85
1682,41,2,126.71
1682,57,1,463.49
1682,22,1,398.25
1683,14,2,26.22
1684,24,4,132.93
1684,67,1,21.34
1684,91,3,259.51
1685,64,4,85.89
1685,55,1,356.2
1685,12,4,14.69
1686,100,1,438.09
1687,53,2,413.68
1687,97,2,468.16
1688,14,1,26.22
1689,26,3,497.3
1689,71,3,197.87
1689,98,4,353.68
1689,82,1,240.61
1690,74,3,417.85
1690,79,3,222.47
1690,36,4,128.31
1690,15,1,429.83
1691,66,3,487.82
1691,97,2,468.16
1691,47,1,20.83
1691,69,1,182.28
1692,83,3,481.09
1692,21,3,212.42
1692,55,4,356.2
1693,97,4,468.16
1694,2,2,261.74
1695,2,4,261.74
1695,28,3,374.56
1695,67,2,21.34
1695,80,2,122.43
1696,13,2,216.2
1697,98,2,353.68
1697,4,4,322.57
1698,38,3,447.49
1698,54,1,352.48
1698,68,2,80.25
1698,25,2,447.12
1699,22,1,398.25
1700,46,1,487.36
1700,51,2,112.28
1700,58,3,14.98
1700,9,2,496.03
1701,38,3,447.49
1701,77,4,109.48
1701,4,4,322.57
1701,75,1,239.67
1702,86,4,310.48
1702,85,3,464.85
1703,69,1,182.28
1704,39,3,85.34
1704,40,3,92.21
1704,85,1,464.85
1704,56,3,419.12
1705,57,2,463.49
1705,10,3,380.63
1706,42,3,285.23
1706,38,3,447.49
1706,85,4,464.85
1707,37,2,498.67
1708,35,3,144.22
1708,40,4,92.21
1708,82,1,240.61
1708,98,3,353.68
1709,39,1,85.34
1710,97,1,468.16
1710,5,1,170.0
1710,34,2,417.15
1710,9,3,496.03
1711,89,3,186.1
1711,23,3,81.32
1712,64,4,85.89
1712,62,4,93.57
1712,97,1,468.16
1713,15,4,429.83
1713,20,3,147.43
1713,30,1,161.75
1714,58,1,14.98
1714,2,3,261.74
1714,12,1,14.69
1715,11,2,473.81
1716,2,4,261.74
1717,55,1,356.2
1717,46,3,487.36
1717,55,3,356.2
1718,100,3,438.09
1718,72,4,451.6
1718,6,4,306.01
1719,42,1,285.23
1719,98,3,353.68
1719,5,1,170.0
1719,71,4,197.87
1720,53,4,413.68
1720,70,3,254.04
1721,99,3,71.61
1721,55,4,356.2
1721,18,1,328.39
1722,91,1,259.51
1722,13,2,216.2
1722,73,4,239.09
1722,7,4,227.43
1723,7,1,227.43
1724,14,1,26.22
1725,52,4,365.97
1726,65,1,146.44
1726,96,3,218.69
1726,86,3,310.48
1727,86,3,310.48
1727,49,1,315.22
1728,59,2,466.72
1728,14,1,26.22
1729,57,2,463.49
1729,39,2,85.34
1730,45,1,73.6
1730,33,3,180.17
1730,86,1,310.48
1730,85,3,464.85
1731,74,4,417.85
1732,8,3,476.6
1732,82,3,240.61
1733,2,3,261.74
1733,91,3,259.51
1733,27,4,77.62
1734,25,4,447.12
1734,19,1,373.42
1735,12,1,14.69
1735,39,3,85.34
1735,51,3,112.28
1735,33,3,180.17
1736,94,4,50.13
1736,15,4,429.83
1736,99,1,71.61
1736,31,2,16.8
1737,87,2,407.53
1737,65,4,146.44
1738,83,1,481.09
1738,18,2,328.39
1739,54,4,352.48
1739,95,1,196.95
1739,27,1,77.62
1739,88,3,142.46
1740,66,3,487.82
1740,7,2,227.43
1740,98,1,353.68
1741,38,3,447.49
1741,8,3,476.6
1741,76,2,401.6
1742,80,2,122.43
1743,87,2,407.53
1743,88,2,142.46
1743,85,3,464.85
1744,14,1,26.22
1745,83,2,481.09
1746,95,2,196.95
1746,54,3,352.48
1747,63,3,44.92
1747,32,3,444.87
1747,63,1,44.92
1747,39,3,85.34
1748,85,1,464.85
1749,5,3,170.0
1749,78,3,331.49
1749,31,4,16.8
1749,31,3,16.8
1750,2,1,261.74
1751,61,4,136.82
1752,20,2,147.43
1752,43,2,286.76
1752,42,1,285.23
1752,39,1,85.34
1753,71,3,197.87
1753,47,4,20.83
1753,69,1,182.28
1754,32,3,444.87
1754,76,1,401.6
1755,14,3,26.22
1755,34,4,417.15
1756,41,2,126.71
1756,23,2,81.32
1756,73,3,239.09
1757,37,2,498.67
1758,52,1,365.97
1759,70,2,254.04
1760,12,3,14.69
1760,17,4,154.61
1760,23,2,81.32
1760,88,2,142.46
1761,59,4,466.72
1761,86,1,310.48
1761,94,2,50.13
1761,67,1,21.34
1762,80,2,122.43
1762,72,1,451.6
1763,5,4,170.0
1763,71,3,197.87
1763,36,2,128.31
1763,8,4,476.6
1764,46,4,487.36
1765,11,1,473.81
1766,43,2,286.76
1767,63,4,44.92
1767,94,1,50.13
1767,98,1,353.68
1767,39,4,85.34
1768,51,4,112.28
1769,66,3,487.82
1769,3,2,223.36
1769,32,2,444.87
1769,89,4,186.1
1770,13,2,216.2
1770,24,2,132.93
1770,31,1,16.8
1771,76,1,401.6
1771,62,2,93.57
1771,53,2,413.68
1772,3,4,223.36
1772,76,3,401.6
1773,69,4,182.28
1773,83,4,481.09
1773,93,2,20.92
1774,4,4,322.57
1774,87,1,407.53
1774,67,4,21.34
1774,18,1,328.39
1775,65,1,146.44
1775,70,4,254.04
1775,15,2,429.83
1775,24,2,132.93
1776,50,1,74.62
1776,87,2,407.53
1776,100,3,438.09
1776,10,4,380.63
1777,5,1,170.0
1777,76,2,401.6
1777,99,1,71.61
1777,79,2,222.47
1778,5,1,170.0
1778,13,4,216.2
1778,17,2,154.61
1778,14,2,26.22
1779,44,3,390.62
1780,36,1,128.31
1780,90,4,160.94
1780,55,3,356.2
1780,52,1,365.97
1781,62,1,93.57
1781,79,2,222.47
1782,1,3,414.77
1782,37,1,498.67
1782,24,2,132.93
1783,64,3,85.89
1783,65,2,146.44
1784,88,3,142.46
1784,98,3,353.68
1784,38,3,447.49
1784,93,4,20.92
1785,100,1,438.09
1785,68,3,80.25
1785,52,1,365.97
1785,68,1,80.25
1786,84,2,325.38
1787,92,4,208.61
1787,70,1,254.04
1787,23,4,81.32
1787,90,2,160.94
1788,23,3,81.32
1788,67,3,21.34
1788,72,4,451.6
1789,37,4,498.67
1790,89,3,186.1
1790,79,3,222.47
1790,33,4,180.17
1790,81,3,174.99
1791,32,1,444.87
1791,18,2,328.39
1791,84,3,325.38
1791,44,1,390.62
1792,55,1,356.2
1793,27,4,77.62
1793,63,3,44.92
1793,35,2,144.22
1793,16,1,347.88
1794,21,2,212.42
1794,25,1,447.12
1794,51,2,112.28
1794,40,2,92.21
1795,34,1,417.15
1795,76,3,401.6
1795,15,2,429.83
1795,27,2,77.62
1796,84,2,325.38
1796,74,2,417.85
1796,27,1,77.62
1796,66,4,487.82
1797,95,2,196.95
1797,48,4,400.26
1797,6,2,306.01
1798,61,1,136.82
1798,61,1,136.82
1799,21,1,212.42
1799,50,1,74.62
1800,45,3,73.6
1800,31,3,16.8
1800,79,3,222.47
1800,87,3,407.53
1801,76,3,401.6
1802,100,2,438.09
1802,94,2,50.13
1802,19,4,373.42
1803,44,1,390.62
1803,2,4,261.74
1803,74,2,417.85
1803,9,4,496.03
1804,34,1,417.15
1804,14,2,26.22
1804,82,1,240.61
1804,50,2,74.62
1805,75,3,239.67
1806,34,4,417.15
1806,79,4,222.47
1807,35,3,144.22
1807,58,1,14.98
1808,76,2,401.6
1808,20,4,147.43
1808,50,3,74.62
1808,29,3,496.5
1809,21,3,212.42
1809,20,2,147.43
1809,63,1,44.92
1810,79,4,222.47
1810,7,1,227.43
1810,5,1,170.0
1810,46,3,487.36
1811,6,1,306.01
1811,39,1,85.34
1811,24,1,132.93
1812,90,2,160.94
1812,54,4,352.48
1812,66,3,487.82
1812,36,4,128.31
1813,74,3,417.85
1813,17,3,154.61
1813,81,2,174.99
1813,31,2,16.8
1814,87,3,407.53
1814,14,3,26.22
1814,81,4,174.99
1815,92,4,208.61
1815,15,3,429.83
1815,31,1,16.8
1816,47,3,20.83
1816,34,4,417.15
1816,71,2,197.87
1816,27,2,77.62
1817,81,2,174.99
1817,41,1,126.71
1818,58,3,14.98
1818,5,4,170.0
1818,96,2,218.69
1819,86,3,310.48
1819,32,4,444.87
1820,100,2,438.09
1820,13,2,216.2
1820,9,3,496.03
1820,79,3,222.47
1821,16,2,347.88
1821,98,1,353.68
1822,11,1,473.81
1823,50,3,74.62
1823,61,4,136.82
1823,5,1,170.0
1824,29,3,496.5
1824,55,2,356.2
1824,5,3,170.0
1825,10,1,380.63
1825,35,1,144.22
1826,1,1,414.77
1826,91,4,259.51
1827,84,1,325.38
1828,58,3,14.98
1828,22,1,398.25
1828,33,4,180.17
1828,45,3,73.6
1829,4,3,322.57
1829,99,2,71.61
1830,12,3,14.69
1830,48,2,400.26
1830,98,2,353.68
1831,28,2,374.56
1831,35,2,144.22
1831,74,2,417.85
1832,76,2,401.6
1833,14,3,26.22
1833,59,1,466.72
1833,4,4,322.57
1834,73,3,239.09
1834,79,1,222.47
1834,84,2,325.38
1834,67,4,21.34
1835,63,4,44.92
1836,27,4,77.62
1837,58,2,14.98
1838,86,2,310.48
1838,47,3,20.83
1838,17,3,154.61
1838,25,4,447.12
1839,14,4,26.22
1839,31,2,16.8
1840,95,3,196.95
1841,8,3,476.6
1841,51,4,112.28
1841,70,4,254.04
1842,46,1,487.36
1842,68,4,80.25
1842,84,2,325.38
1842,48,4,400.26
1843,1,1,414.77
1843,34,4,417.15
1843,38,1,447.49
1844,64,2,85.89
1844,96,2,218.69
1845,64,3,85.89
1846,19,3,373.42
1846,68,2,80.25
1846,1,2,414.77
1846,56,3,419.12
1847,7,1,227.43
1847,85,1,464.85
1847,64,3,85.89
1848,75,1,239.67
1848,89,2,186.1
1848,61,2,136.82
1848,48,4,400.26
1849,72,1,451.6
1849,50,2,74.62
1849,48,4,400.26
1850,15,3,429.83
1850,35,1,144.22
1850,16,4,347.88
1850,68,2,80.25
1851,13,4,216.2
1851,1,1,414.77
1851,37,4,498.67
1852,16,1,347.88
1852,45,4,73.6
1852,18,1,328.39
1852,17,4,154.61
1853,5,3,170.0
1853,41,3,126.71
1853,61,2,136.82
1853,22,3,398.25
1854,57,1,463.49
1854,47,4,20.83
1854,72,3,451.6
1855,74,1,417.85
1856,12,4,14.69
1856,33,2,180.17
1856,1,3,414.77
1857,25,1,447.12
1857,41,1,126.71
1858,70,2,254.04
1858,19,2,373.42
1858,92,1,208.61
1858,29,1,496.5
1859,95,1,196.95
1859,22,1,398.25
1860,79,4,222.47
1860,66,1,487.82
1861,39,2,85.34
1861,89,3,186.1
1861,22,3,398.25
1862,42,4,285.23
1862,22,4,398.25
1863,68,1,80.25
1863,56,1,419.12
1863,59,2,466.72
1863,26,1,497.3
1864,80,2,122.43
1864,94,3,50.13
1864,96,2,218.69
1864,67,3,21.34
1865,48,1,400.26
1865,34,2,417.15
1866,72,2,451.6
1867,84,3,325.38
1867,1,2,414.77
1868,43,3,286.76
1869,34,4,417.15
1870,56,4,419.12
1871,86,1,310.48
1872,7,4,227.43
1873,38,4,447.49
1874,55,1,356.2
1875,52,3,365.97
1875,88,2,142.46
1875,41,3,126.71
1876,80,3,122.43
1876,1,1,414.77
1876,84,2,325.38
1876,38,2,447.49
1877,79,4,222.47
1877,45,3,73.6
1877,43,4,286.76
1877,37,3,498.67
1878,67,3,21.34
1878,69,1,182.28
1879,37,1,498.67
1879,8,2,476.6
1879,69,1,182.28
1880,73,1,239.09
1880,95,2,196.95
1880,57,2,463.49
1880,54,3,352.48
1881,66,1,487.82
1882,61,3,136.82
1882,60,3,233.16
1883,22,3,398.25
1883,51,3,112.28
1884,85,1,464.85
1884,95,3,196.95
1884,13,2,216.2
1885,73,4,239.09
1885,23,3,81.32
1886,4,1,322.57
1886,97,4,468.16
1887,37,4,498.67
1887,76,4,401.6
1887,61,4,136.82
1887,22,4,398.25
1888,7,4,227.43
1889,97,1,468.16
1889,59,1,466.72
1889,47,4,20.83
1889,18,3,328.39
1890,35,2,144.22
1891,43,1,286.76
1892,1,1,414.77
1893,95,1,196.95
1893,73,2,239.09
1894,4,4,322.57
1894,40,1,92.21
1894,71,4,197.87
1894,27,1,77.62
1895,11,3,473.81
1896,95,4,196.95
1897,57,2,463.49
1897,9,1,496.03
1897,91,2,259.51
1898,42,2,285.23
1898,53,1,413.68
1899,98,4,353.68
1900,73,1,239.09
1900,25,1,447.12
1900,23,1,81.32
1901,95,1,196.95
1901,82,4,240.61
1901,59,4,466.72
1901,68,3,80.25
1902,8,4,476.6
1903,11,1,473.81
1903,31,2,16.8
1904,55,1,356.2
1904,52,3,365.97
1904,95,1,196.95
1905,8,3,476.6
1906,14,4,26.22
1906,44,2,390.62
1907,59,1,466.72
1907,7,2,227.43
1907,45,3,73.6
1908,74,3,417.85
1908,74,3,417.85
1908,27,1,77.62
1909,98,4,353.68
1909,30,1,161.75
1909,21,1,212.42
1909,5,1,170.0
1910,23,4,81.32
1910,69,3,182.28
1910,80,2,122.43
1911,5,2,170.0
1911,9,4,496.03
1911,79,3,222.47
1911,24,2,132.93
1912,4,2,322.57
1912,76,2,401.6
1912,47,1,20.83
1912,40,1,92.21
1913,86,4,310.48
1914,36,3,128.31
1914,3,1,223.36
1915,47,3,20.83
1915,47,4,20.83
1915,84,3,325.38
1915,39,2,85.34
1916,19,3,373.42
1916,3,1,223.36
1916,58,1,14.98
1917,47,1,20.83
1918,49,2,315.22
1918,67,3,21.34
1918,2,4,261.74
1919,79,4,222.47
1920,42,3,285.23
1921,45,3,73.6
1921,97,1,468.16
1921,61,4,136.82
1921,33,4,180.17
1922,33,2,180.17
1922,100,1,438.09
1922,1,3,414.77
1922,46,1,487.36
1923,59,4,466.72
1923,79,2,222.47
1923,71,4,197.87
1924,22,1,398.25
1924,86,4,310.48
1924,27,3,77.62
1924,10,1,380.63
1925,9,2,496.03
1925,82,3,240.61
1926,66,2,487.82
1926,58,2,14.98
1926,40,2,92.21
1927,54,1,352.48
1927,91,1,259.51
1927,95,3,196.95
1928,47,2,20.83
1928,26,3,497.3
1928,5,3,170.0
1929,39,4,85.34
1929,15,1,429.83
1929,73,1,239.09
1929,40,2,92.21
1930,3,4,223.36
1930,6,2,306.01
1930,67,2,21.34
1930,47,2,20.83
1931,4,1,322.57
1931,85,2,464.85
1932,98,1,353.68
1932,100,4,438.09
1932,51,1,112.28
1933,27,1,77.62
1934,46,4,487.36
1935,29,3,496.5
1935,79,1,222.47
1935,94,1,50.13
1935,7,2,227.43
1936,24,3,132.93
1936,16,3,347.88
1937,84,3,325.38
1937,7,1,227.43
1937,60,4,233.16
1938,38,3,447.49
1938,89,3,186.1
1939,92,4,208.61
1939,75,4,239.67
1940,65,4,146.44
1941,83,4,481.09
1942,65,3,146.44
1943,93,1,20.92
1943,53,1,413.68
1943,47,3,20.83
1944,63,4,44.92
1944,76,2,401.6
1945,17,4,154.61
1945,8,1,476.6
1945,41,4,126.71
1945,21,3,212.42
1946,34,4,417.15
1946,53,2,413.68
1947,5,3,170.0
1947,26,4,497.3
1948,100,4,438.09
1948,75,3,239.67
1948,9,3,496.03
1949,80,3,122.43
1949,27,2,77.62
1949,49,3,315.22
1950,48,3,400.26
1950,81,2,174.99
1950,88,1,142.46
1950,6,1,306.01
1951,96,2,218.69
1951,86,2,310.48
1951,51,3,112.28
1952,77,3,109.48
1952,48,1,400.26
1952,69,1,182.28
1952,23,2,81.32
1953,29,4,496.5
1953,10,1,380.63
1953,71,2,197.87
1954,50,3,74.62
1954,88,2,142.46
1954,3,3,223.36
1955,4,4,322.57
1955,56,3,419.12
1956,31,4,16.8
1956,70,4,254.04
1956,6,2,306.01
1957,40,1,92.21
1957,87,1,407.53
1958,23,2,81.32
1958,80,1,122.43
1958,68,2,80.25
1959,34,3,417.15
1959,73,4,239.09
1959,25,3,447.12
1960,6,2,306.01
1960,7,3,227.43
1960,11,2,473.81
1961,90,4,160.94
1961,9,2,496.03
1961,38,1,447.49
1962,95,1,196.95
1962,15,4,429.83
1962,88,1,142.46
1963,96,2,218.69
1963,83,2,481.09
1963,42,4,285.23
1964,83,4,481.09
1965,89,4,186.1
1965,76,4,401.6
1966,74,4,417.85
1966,18,4,328.39
1966,99,4,71.61
1966,4,1,322.57
1967,83,1,481.09
1968,6,4,306.01
1969,64,3,85.89
1969,54,2,352.48
1969,9,3,496.03
1970,27,4,77.62
1970,93,4,20.92
1971,76,4,401.6
1971,71,1,197.87
1972,23,3,81.32
1972,95,1,196.95
1972,26,1,497.3
1973,94,2,50.13
1973,58,3,14.98
1973,24,4,132.93
1974,40,4,92.21
1974,28,1,374.56
1974,51,4,112.28
1974,67,1,21.34
1975,65,2,146.44
1976,65,4,146.44
1976,51,1,112.28
1977,69,4,182.28
1977,37,3,498.67
1977,54,1,352.48
1977,95,4,196.95
1978,51,1,112.28
1979,99,3,71.61
1979,37,1,498.67
1979,98,1,353.68
1979,14,3,26.22
1980,77,4,109.48
1980,86,1,310.48
1980,55,4,356.2
1980,66,1,487.82
1981,98,4,353.68
1982,3,2,223.36
1983,90,4,160.94
1983,43,4,286.76
1983,32,1,444.87
1983,87,1,407.53
1984,86,1,310.48
1984,49,1,315.22
1984,56,1,419.12
1985,67,1,21.34
1986,30,3,161.75
1986,7,1,227.43
1986,39,3,85.34
1986,98,1,353.68
1987,28,3,374.56
1987,100,1,438.09
1988,46,2,487.36
1988,64,2,85.89
1988,61,2,136.82
1989,82,4,240.61
1989,39,3,85.34
1990,55,1,356.2
1990,55,2,356.2
1990,33,1,180.17
1990,9,3,496.03
1991,35,1,144.22
1991,52,4,365.97
1992,67,2,21.34
1992,41,4,126.71
1992,28,3,374.56
1992,56,1,419.12
1993,93,3,20.92
1993,87,3,407.53
1994,36,3,128.31
1995,14,4,26.22
1995,43,1,286.76
1996,99,3,71.61
1996,12,4,14.69
1996,75,4,239.67
1996,30,4,161.75
1997,47,4,20.83
1997,78,4,331.49
1997,39,2,85.34
1997,13,3,216.2
1998,13,2,216.2
1998,2,2,261.74
1999,73,2,239.09
1999,72,4,451.6
1999,36,1,128.31
1999,88,3,142.46
2000,69,2,182.28
2000,99,3,71.61
2000,94,2,50.13
2001,2,1,261.74
2002,68,3,80.25
2002,22,2,398.25
2002,71,4,197.87
2002,1,2,414.77
2003,26,1,497.3
2003,62,4,93.57
2003,19,1,373.42
2003,37,3,498.67
2004,54,1,352.48
2005,36,2,128.31
2006,92,3,208.61
2006,78,3,331.49
2007,23,4,81.32
2007,69,1,182.28
2007,76,1,401.6
2008,9,4,496.03
2009,45,3,73.6
2009,82,1,240.61
2009,51,3,112.28
2010,9,1,496.03
2010,44,3,390.62
2010,51,4,112.28
2011,65,4,146.44
2011,2,2,261.74
2011,82,3,240.61
2012,88,3,142.46
2012,49,2,315.22
2012,28,4,374.56
2013,58,3,14.98
2014,99,3,71.61
2015,57,4,463.49
2015,15,3,429.83
2015,20,3,147.43
2015,25,4,447.12
2016,15,2,429.83
2016,81,4,174.99
2017,31,1,16.8
2017,69,3,182.28
2017,55,2,356.2
2018,60,2,233.16
2018,53,3,413.68
2018,46,3,487.36
2018,53,1,413.68
2019,78,1,331.49
2019,99,3,71.61
2019,41,1,126.71
2019,82,2,240.61
2020,50,3,74.62
2020,67,4,21.34
2021,40,1,92.21
2022,53,2,413.68
2022,18,2,328.39
2022,92,2,208.61
2022,68,3,80.25
2023,49,1,315.22
2024,73,2,239.09
2024,70,1,254.04
2024,20,1,147.43
2024,96,4,218.69
2025,4,3,322.57
2025,97,4,468.16
2026,35,4,144.22
2026,72,4,451.6
2026,48,2,400.26
2027,92,3,208.61
2027,17,1,154.61
2027,38,4,447.49
2028,56,4,419.12
2028,89,2,186.1
2028,12,1,14.69
2029,22,3,398.25
2030,59,4,466.72
2030,100,4,438.09
2031,27,1,77.62
2031,97,2,468.16
2031,14,3,26.22
2032,43,1,286.76
2033,10,3,380.63
2033,77,4,109.48
2034,68,4,80.25
2034,10,3,380.63
2034,32,4,444.87
2034,95,2,196.95
2035,31,3,16.8
2035,96,2,218.69
2036,55,4,356.2
2037,11,3,473.81
2037,28,2,374.56
2038,1,3,414.77
2038,76,4,401.6
2038,75,1,239.67
2038,12,4,14.69
2039,16,2,347.88
2039,18,1,328.39
2040,92,2,208.61
2040,24,1,132.93
2040,48,4,400.26
2041,84,3,325.38
2041,70,3,254.04
2041,52,2,365.97
2041,90,1,160.94
2042,83,1,481.09
2042,51,3,112.28
2042,47,1,20.83
2043,70,1,254.04
2043,54,1,352.48
2043,40,1,92.21
2044,75,1,239.67
2045,67,2,21.34
2045,50,4,74.62
2046,62,1,93.57
2046,71,2,197.87
2046,43,4,286.76
2047,73,4,239.09
2048,38,1,447.49
2048,36,1,128.31
2048,59,4,466.72
2048,58,2,14.98
2049,76,2,401.6
2049,32,3,444.87
2050,25,4,447.12
2050,24,3,132.93
2051,19,3,373.42
2052,38,2,447.49
2052,20,2,147.43
2053,99,3,71.61
2053,85,4,464.85
2053,11,4,473.81
2054,32,3,444.87
2055,8,2,476.6
2055,43,2,286.76
2056,78,4,331.49
2056,67,4,21.34
2056,74,1,417.85
2057,35,1,144.22
2057,3,4,223.36
2057,97,1,468.16
2057,54,2,352.48
2058,43,2,286.76
2059,74,2,417.85
2059,81,4,174.99
2059,50,2,74.62
2060,51,2,112.28
2061,89,2,186.1
2061,64,1,85.89
2062,32,2,444.87
2062,83,1,481.09
2063,48,4,400.26
2063,94,3,50.13
2063,39,2,85.34
2063,87,2,407.53
2064,49,3,315.22
2064,45,2,73.6
2064,96,4,218.69
2064,87,4,407.53
2065,80,2,122.43
2066,72,4,451.6
2066,83,3,481.09
2067,3,4,223.36
2068,4,2,322.57
2068,2,1,261.74
2068,76,1,401.6
2068,53,2,413.68
2069,63,2,44.92
2070,47,1,20.83
2070,54,2,352.48
2071,51,3,112.28
2071,21,1,212.42
2072,27,4,77.62
2072,14,3,26.22
2073,48,4,400.26
2073,78,1,331.49
2073,92,3,208.61
2073,10,4,380.63
2074,59,3,466.72
2074,79,2,222.47
2074,84,3,325.38
2075,90,4,160.94
2075,83,3,481.09
2075,56,4,419.12
2076,52,2,365.97
2076,85,3,464.85
2077,95,4,196.95
2077,41,3,126.71
2078,33,4,180.17
2078,67,4,21.34
2078,74,2,417.85
2079,75,2,239.67
2079,3,2,223.36
2079,5,2,170.0
2079,56,3,419.12
2080,73,3,239.09
2080,43,3,286.76
2081,96,1,218.69
2081,58,2,14.98
2082,8,1,476.6
2082,98,2,353.68
2082,30,2,161.75
2083,35,4,144.22
2084,57,2,463.49
2084,3,4,223.36
2084,31,4,16.8
2084,14,4,26.22
2085,35,2,144.22
2085,100,4,438.09
2086,11,4,473.81
2086,80,1,122.43
2087,65,1,146.44
2087,39,4,85.34
2087,61,2,136.82
2087,7,1,227.43
2088,66,4,487.82
2088,1,3,414.77
2088,73,3,239.09
2088,67,3,21.34
2089,3,2,223.36
2089,91,2,259.51
2089,29,3,496.5
2089,74,4,417.85
2090,6,1,306.01
2090,90,3,160.94
2090,14,2,26.22
2091,43,1,286.76
2091,93,1,20.92
2092,10,1,380.63
2092,99,4,71.61
2092,27,3,77.62
2092,18,3,328.39
2093,63,3,44.92
2094,39,4,85.34
2094,53,1,413.68
2094,52,2,365.97
2095,93,2,20.92
2095,3,3,223.36
2095,32,2,444.87
2096,8,4,476.6
2096,13,3,216.2
2097,32,2,444.87
2098,31,2,16.8
2098,50,2,74.62
2099,22,3,398.25
2099,79,2,222.47
2099,74,2,417.85
2099,66,2,487.82
2100,49,3,315.22
2100,99,3,71.61
2101,14,4,26.22
2101,30,4,161.75
2101,99,2,71.61
2102,93,2,20.92
2103,59,4,466.72
2103,82,3,240.61
2104,81,4,174.99
